location,date,new_cases,new_deaths,icu_patients,people_fully_vaccinated,population,median_age,gdp_per_capita
Australia,2/05/2021,14,0,,260716,25788217,37.9,44648.71
Australia,3/05/2021,12,0,,265396,25788217,37.9,44648.71
Australia,4/05/2021,15,0,,271920,25788217,37.9,44648.71
Australia,5/05/2021,19,0,,278390,25788217,37.9,44648.71
Australia,6/05/2021,9,0,,285641,25788217,37.9,44648.71
Australia,7/05/2021,13,0,,292514,25788217,37.9,44648.71
Australia,8/05/2021,16,0,,294146,25788217,37.9,44648.71
Australia,9/05/2021,9,0,,294745,25788217,37.9,44648.71
Australia,10/05/2021,7,0,,300001,25788217,37.9,44648.71
Australia,11/05/2021,8,0,,306087,25788217,37.9,44648.71
Australia,12/05/2021,9,0,,314110,25788217,37.9,44648.71
Australia,13/05/2021,2,0,,320135,25788217,37.9,44648.71
Australia,14/05/2021,7,0,,328350,25788217,37.9,44648.71
Australia,15/05/2021,11,0,,330823,25788217,37.9,44648.71
Australia,16/05/2021,3,0,,331610,25788217,37.9,44648.71
Australia,17/05/2021,5,0,,410731,25788217,37.9,44648.71
Australia,18/05/2021,9,0,,417721,25788217,37.9,44648.71
Australia,19/05/2021,3,0,,425427,25788217,37.9,44648.71
Australia,20/05/2021,4,0,,434769,25788217,37.9,44648.71
Australia,21/05/2021,4,0,,,25788217,37.9,44648.71
Australia,22/05/2021,4,0,,,25788217,37.9,44648.71
Australia,23/05/2021,12,0,,,25788217,37.9,44648.71
Australia,24/05/2021,10,0,,435185,25788217,37.9,44648.71
Australia,25/05/2021,17,0,,474711,25788217,37.9,44648.71
Australia,26/05/2021,17,0,,481420,25788217,37.9,44648.71
Australia,27/05/2021,11,0,,489970,25788217,37.9,44648.71
Australia,28/05/2021,9,0,,497244,25788217,37.9,44648.71
Australia,29/05/2021,13,0,,498702,25788217,37.9,44648.71
Australia,30/05/2021,9,0,,499978,25788217,37.9,44648.71
Australia,31/05/2021,13,0,,506254,25788217,37.9,44648.71
Australia,1/06/2021,6,0,,541115,25788217,37.9,44648.71
Australia,2/06/2021,13,0,,550194,25788217,37.9,44648.71
Australia,3/06/2021,4,0,,559834,25788217,37.9,44648.71
Australia,4/06/2021,16,0,,569645,25788217,37.9,44648.71
Australia,5/06/2021,16,0,,573427,25788217,37.9,44648.71
Australia,6/06/2021,18,0,,613000,25788217,37.9,44648.71
Australia,7/06/2021,14,0,,635461,25788217,37.9,44648.71
Australia,8/06/2021,5,0,,651832,25788217,37.9,44648.71
Australia,9/06/2021,15,0,,669924,25788217,37.9,44648.71
Australia,10/06/2021,3,0,,686480,25788217,37.9,44648.71
Australia,11/06/2021,6,0,,,25788217,37.9,44648.71
Australia,12/06/2021,14,0,,,25788217,37.9,44648.71
Australia,13/06/2021,14,0,,866386,25788217,37.9,44648.71
Australia,14/06/2021,11,0,,902037,25788217,37.9,44648.71
Australia,15/06/2021,13,0,,926029,25788217,37.9,44648.71
Australia,16/06/2021,15,0,,961240,25788217,37.9,44648.71
Australia,17/06/2021,8,0,,1020097,25788217,37.9,44648.71
Australia,18/06/2021,13,0,,1044332,25788217,37.9,44648.71
Australia,19/06/2021,9,0,,1056670,25788217,37.9,44648.71
Australia,20/06/2021,24,0,,1081088,25788217,37.9,44648.71
Australia,21/06/2021,11,0,,1088652,25788217,37.9,44648.71
Australia,22/06/2021,14,0,,1214531,25788217,37.9,44648.71
Australia,23/06/2021,24,0,,1242690,25788217,37.9,44648.71
Australia,24/06/2021,20,0,,1359919,25788217,37.9,44648.71
Australia,25/06/2021,33,0,,1386231,25788217,37.9,44648.71
Australia,26/06/2021,42,0,,1449632,25788217,37.9,44648.71
Australia,27/06/2021,29,0,,1477358,25788217,37.9,44648.71
Australia,28/06/2021,32,0,,1478759,25788217,37.9,44648.71
Australia,29/06/2021,42,0,,1546497,25788217,37.9,44648.71
Australia,30/06/2021,41,0,,1633434,25788217,37.9,44648.71
Australia,1/07/2021,41,0,,1726273,25788217,37.9,44648.71
Australia,2/07/2021,50,0,,1808266,25788217,37.9,44648.71
Australia,3/07/2021,19,0,,1855746,25788217,37.9,44648.71
Australia,4/07/2021,51,0,,1877621,25788217,37.9,44648.71
Australia,5/07/2021,27,0,,1944225,25788217,37.9,44648.71
Australia,6/07/2021,30,0,,2023935,25788217,37.9,44648.71
Australia,7/07/2021,42,0,,2099475,25788217,37.9,44648.71
Australia,8/07/2021,48,0,,2180544,25788217,37.9,44648.71
Australia,9/07/2021,64,0,,2254598,25788217,37.9,44648.71
Australia,10/07/2021,85,1,,2303847,25788217,37.9,44648.71
Australia,11/07/2021,121,0,,2325721,25788217,37.9,44648.71
Australia,12/07/2021,102,1,,2400772,25788217,37.9,44648.71
Australia,13/07/2021,106,0,,2488649,25788217,37.9,44648.71
Australia,14/07/2021,84,0,,2578512,25788217,37.9,44648.71
Australia,15/07/2021,113,0,,2669945,25788217,37.9,44648.71
Australia,16/07/2021,145,1,,2753511,25788217,37.9,44648.71
Australia,17/07/2021,128,1,,2801868,25788217,37.9,44648.71
Australia,18/07/2021,117,0,,2828259,25788217,37.9,44648.71
Australia,19/07/2021,104,1,,2906803,25788217,37.9,44648.71
Australia,20/07/2021,146,0,,2994696,25788217,37.9,44648.71
Australia,21/07/2021,160,0,,3090133,25788217,37.9,44648.71
Australia,22/07/2021,156,1,,3183426,25788217,37.9,44648.71
Australia,23/07/2021,171,0,,3271964,25788217,37.9,44648.71
Australia,24/07/2021,165,2,,3327213,25788217,37.9,44648.71
Australia,25/07/2021,164,0,,3359005,25788217,37.9,44648.71
Australia,26/07/2021,184,4,,3445022,25788217,37.9,44648.71
Australia,27/07/2021,207,-1,,3545062,25788217,37.9,44648.71
Australia,28/07/2021,253,2,,3656540,25788217,37.9,44648.71
Australia,29/07/2021,183,0,,3762007,25788217,37.9,44648.71
Australia,30/07/2021,221,1,,3865785,25788217,37.9,44648.71
Australia,31/07/2021,253,0,,3927056,25788217,37.9,44648.71
Australia,1/08/2021,229,1,,3964723,25788217,37.9,44648.71
Australia,2/08/2021,224,0,,4061924,25788217,37.9,44648.71
Australia,3/08/2021,253,2,,4174026,25788217,37.9,44648.71
Australia,4/08/2021,302,5,,4289820,25788217,37.9,44648.71
Australia,5/08/2021,307,1,,4408805,25788217,37.9,44648.71
Australia,6/08/2021,353,6,,4526588,25788217,37.9,44648.71
Australia,7/08/2021,277,-1,,4611321,25788217,37.9,44648.71
Australia,8/08/2021,302,1,,4651958,25788217,37.9,44648.71
Australia,9/08/2021,380,4,,4761140,25788217,37.9,44648.71
Australia,10/08/2021,367,2,,4892237,25788217,37.9,44648.71
Australia,11/08/2021,372,2,,5023297,25788217,37.9,44648.71
Australia,12/08/2021,416,2,,5158400,25788217,37.9,44648.71
Australia,13/08/2021,493,4,,5295788,25788217,37.9,44648.71
Australia,14/08/2021,439,5,,5372888,25788217,37.9,44648.71
Australia,15/08/2021,518,8,,5409686,25788217,37.9,44648.71
Australia,16/08/2021,482,1,,5542237,25788217,37.9,44648.71
Australia,17/08/2021,677,3,,5671442,25788217,37.9,44648.71
Australia,18/08/2021,747,2,,5815832,25788217,37.9,44648.71
Australia,19/08/2021,707,4,,5958723,25788217,37.9,44648.71
Australia,20/08/2021,891,2,,6103421,25788217,37.9,44648.71
Australia,21/08/2021,907,3,,6190566,25788217,37.9,44648.71
Australia,22/08/2021,894,3,,6240640,25788217,37.9,44648.71
Australia,23/08/2021,834,0,,6368421,25788217,37.9,44648.71
Australia,24/08/2021,971,2,,6508204,25788217,37.9,44648.71
Australia,25/08/2021,1115,3,,6661200,25788217,37.9,44648.71
Australia,26/08/2021,976,2,,6808469,25788217,37.9,44648.71
Australia,27/08/2021,1119,2,,6950122,25788217,37.9,44648.71
Australia,28/08/2021,1321,6,,7044253,25788217,37.9,44648.71
Australia,29/08/2021,1355,4,,7095576,25788217,37.9,44648.71
Australia,30/08/2021,1257,3,,7222529,25788217,37.9,44648.71
Australia,31/08/2021,1225,6,,7369320,25788217,37.9,44648.71
Australia,1/09/2021,1467,7,,7512554,25788217,37.9,44648.71
Australia,2/09/2021,1648,13,,7653638,25788217,37.9,44648.71
Australia,3/09/2021,1741,4,,7793356,25788217,37.9,44648.71
Australia,4/09/2021,1670,3,,7879487,25788217,37.9,44648.71
Australia,5/09/2021,1536,5,,7924726,25788217,37.9,44648.71
Australia,6/09/2021,1466,8,,8046566,25788217,37.9,44648.71
Australia,7/09/2021,1696,8,,8186949,25788217,37.9,44648.71
Australia,8/09/2021,1725,6,,8330598,25788217,37.9,44648.71
Australia,9/09/2021,1870,10,,8482722,25788217,37.9,44648.71
Australia,10/09/2021,2075,8,,8631565,25788217,37.9,44648.71
Australia,11/09/2021,1616,7,,8720390,25788217,37.9,44648.71
Australia,12/09/2021,1720,7,,8773858,25788217,37.9,44648.71
Australia,13/09/2021,1578,4,,8921250,25788217,37.9,44648.71
Australia,14/09/2021,1643,14,,9066250,25788217,37.9,44648.71
Australia,15/09/2021,1856,12,,9215782,25788217,37.9,44648.71
Australia,16/09/2021,1800,13,,9360385,25788217,37.9,44648.71
Australia,17/09/2021,1856,7,,9529749,25788217,37.9,44648.71
Australia,18/09/2021,1572,14,,9633085,25788217,37.9,44648.71
Australia,19/09/2021,1500,5,,9700572,25788217,37.9,44648.71
Australia,20/09/2021,1582,11,,9853616,25788217,37.9,44648.71
Australia,21/09/2021,1659,8,,10018707,25788217,37.9,44648.71
Australia,22/09/2021,1809,10,,10183666,25788217,37.9,44648.71
Australia,23/09/2021,1764,12,,10355227,25788217,37.9,44648.71
Australia,24/09/2021,1865,12,,10522536,25788217,37.9,44648.71
Australia,25/09/2021,1752,11,,10634837,25788217,37.9,44648.71
Australia,26/09/2021,1472,14,,10703942,25788217,37.9,44648.71
Australia,27/09/2021,1880,11,,10861999,25788217,37.9,44648.71
Australia,28/09/2021,1812,23,,11039616,25788217,37.9,44648.71
Australia,29/09/2021,2400,12,,11202638,25788217,37.9,44648.71
Australia,30/09/2021,2058,20,,11386339,25788217,37.9,44648.71
Australia,1/10/2021,2335,10,,11571446,25788217,37.9,44648.71
Australia,2/10/2021,1872,13,,11689936,25788217,37.9,44648.71
Australia,3/10/2021,2023,12,,11766864,25788217,37.9,44648.71
Australia,4/10/2021,2389,11,,11868894,25788217,37.9,44648.71
Australia,5/10/2021,2026,22,,12084896,25788217,37.9,44648.71
Australia,6/10/2021,2216,10,,12293262,25788217,37.9,44648.71
Australia,7/10/2021,2524,16,,12503241,25788217,37.9,44648.71
Australia,8/10/2021,2515,16,,12720856,25788217,37.9,44648.71
Australia,9/10/2021,2390,11,,12883681,25788217,37.9,44648.71
Australia,10/10/2021,2096,16,,12998286,25788217,37.9,44648.71
Australia,11/10/2021,1848,13,,13212457,25788217,37.9,44648.71
Australia,12/10/2021,2029,17,,13446945,25788217,37.9,44648.71
Australia,13/10/2021,2744,18,,13672371,25788217,37.9,44648.71
Australia,14/10/2021,2532,11,,13891163,25788217,37.9,44648.71
Australia,15/10/2021,2311,8,,14101561,25788217,37.9,44648.71
Australia,16/10/2021,2173,17,,14245406,25788217,37.9,44648.71
Australia,17/10/2021,2059,11,,14360419,25788217,37.9,44648.71
Australia,18/10/2021,2038,15,,14558572,25788217,37.9,44648.71
Australia,19/10/2021,2097,19,,14753069,25788217,37.9,44648.71
Australia,20/10/2021,2544,13,,14946699,25788217,37.9,44648.71
Australia,21/10/2021,2547,21,,15144905,25788217,37.9,44648.71
Australia,22/10/2021,1883,11,,15342065,25788217,37.9,44648.71
Australia,23/10/2021,2174,15,,15484232,25788217,37.9,44648.71
Australia,24/10/2021,1684,11,,15569263,25788217,37.9,44648.71
Australia,25/10/2021,1786,5,,15733744,25788217,37.9,44648.71
Australia,26/10/2021,1850,16,,15893583,25788217,37.9,44648.71
Australia,27/10/2021,2038,27,,16050115,25788217,37.9,44648.71
Australia,28/10/2021,1886,12,,16212257,25788217,37.9,44648.71
Australia,29/10/2021,1589,14,,16363567,25788217,37.9,44648.71
Australia,30/10/2021,1185,13,,16469355,25788217,37.9,44648.71
Australia,31/10/2021,1466,8,,16529442,25788217,37.9,44648.71
Australia,1/11/2021,1135,13,,16678894,25788217,37.9,44648.71
Australia,2/11/2021,1111,12,,16777488,25788217,37.9,44648.71
Australia,3/11/2021,1537,13,,16907279,25788217,37.9,44648.71
Australia,4/11/2021,1580,14,,17033089,25788217,37.9,44648.71
Australia,5/11/2021,1534,10,,17164167,25788217,37.9,44648.71
Australia,6/11/2021,1387,10,,17237996,25788217,37.9,44648.71
Australia,7/11/2021,1264,12,,17283428,25788217,37.9,44648.71
Australia,8/11/2021,1292,14,,17389176,25788217,37.9,44648.71
Australia,9/11/2021,1201,17,,17487181,25788217,37.9,44648.71
Australia,10/11/2021,1556,4,,17582957,25788217,37.9,44648.71
Australia,11/11/2021,1414,11,,17680831,25788217,37.9,44648.71
Australia,12/11/2021,1452,4,,17778385,25788217,37.9,44648.71
Australia,13/11/2021,1115,5,,17835028,25788217,37.9,44648.71
Australia,14/11/2021,995,6,,17872077,25788217,37.9,44648.71
Australia,15/11/2021,1014,10,,17958614,25788217,37.9,44648.71
Australia,16/11/2021,1228,9,,18041042,25788217,37.9,44648.71
Australia,17/11/2021,1267,15,,18116999,25788217,37.9,44648.71
Australia,18/11/2021,1505,11,,18192428,25788217,37.9,44648.71
Australia,19/11/2021,1360,5,,18266176,25788217,37.9,44648.71
Australia,20/11/2021,1465,6,,18309411,25788217,37.9,44648.71
Australia,21/11/2021,1207,4,,18323181,25788217,37.9,44648.71
Australia,22/11/2021,1002,20,,18410862,25788217,37.9,44648.71
Australia,23/11/2021,1464,5,,18472524,25788217,37.9,44648.71
Australia,24/11/2021,1527,5,,18533097,25788217,37.9,44648.71
Australia,25/11/2021,1627,7,,18594054,25788217,37.9,44648.71
Australia,26/11/2021,1480,5,,18655024,25788217,37.9,44648.71
Australia,27/11/2021,1235,4,,18685541,25788217,37.9,44648.71
Australia,28/11/2021,1155,3,,18704697,25788217,37.9,44648.71
Australia,29/11/2021,1099,9,,18759075,25788217,37.9,44648.71
Australia,30/11/2021,1417,5,,18808812,25788217,37.9,44648.71
Australia,1/12/2021,1702,10,,18858248,25788217,37.9,44648.71
Australia,2/12/2021,1522,12,,18910601,25788217,37.9,44648.71
Australia,3/12/2021,1708,9,,18962130,25788217,37.9,44648.71
Australia,4/12/2021,1249,8,,18990458,25788217,37.9,44648.71
Australia,5/12/2021,1285,6,,19008755,25788217,37.9,44648.71
Australia,6/12/2021,1434,9,,19055462,25788217,37.9,44648.71
Australia,7/12/2021,1705,7,,19101361,25788217,37.9,44648.71
Australia,8/12/2021,1654,10,,19149409,25788217,37.9,44648.71
Australia,9/12/2021,1711,2,,19196983,25788217,37.9,44648.71
Australia,10/12/2021,1757,16,,19238301,25788217,37.9,44648.71
Australia,11/12/2021,1543,4,,19262415,25788217,37.9,44648.71
Australia,12/12/2021,1843,2,,19271471,25788217,37.9,44648.71
Australia,13/12/2021,1970,7,,19329106,25788217,37.9,44648.71
Australia,14/12/2021,2809,4,,19375276,25788217,37.9,44648.71
Australia,15/12/2021,3423,9,,19421269,25788217,37.9,44648.71
Australia,16/12/2021,3802,8,,19468074,25788217,37.9,44648.71
Australia,17/12/2021,4017,8,,19515162,25788217,37.9,44648.71
Australia,18/12/2021,3862,4,,19538547,25788217,37.9,44648.71
Australia,19/12/2021,4031,0,,19553057,25788217,37.9,44648.71
Brazil,26/02/2020,1,,,,213993441,33.5,14103.452
Brazil,27/02/2020,0,,,,213993441,33.5,14103.452
Brazil,28/02/2020,0,,,,213993441,33.5,14103.452
Brazil,29/02/2020,1,,,,213993441,33.5,14103.452
Brazil,1/03/2020,0,,,,213993441,33.5,14103.452
Brazil,2/03/2020,0,,,,213993441,33.5,14103.452
Brazil,3/03/2020,0,,,,213993441,33.5,14103.452
Brazil,4/03/2020,2,,,,213993441,33.5,14103.452
Brazil,5/03/2020,0,,,,213993441,33.5,14103.452
Brazil,6/03/2020,9,,,,213993441,33.5,14103.452
Brazil,7/03/2020,0,,,,213993441,33.5,14103.452
Brazil,8/03/2020,7,,,,213993441,33.5,14103.452
Brazil,9/03/2020,5,,,,213993441,33.5,14103.452
Brazil,10/03/2020,6,,,,213993441,33.5,14103.452
Brazil,11/03/2020,7,,,,213993441,33.5,14103.452
Brazil,12/03/2020,14,,,,213993441,33.5,14103.452
Brazil,13/03/2020,99,,,,213993441,33.5,14103.452
Brazil,14/03/2020,0,,,,213993441,33.5,14103.452
Brazil,15/03/2020,11,,,,213993441,33.5,14103.452
Brazil,16/03/2020,38,,,,213993441,33.5,14103.452
Brazil,17/03/2020,121,1,,,213993441,33.5,14103.452
Brazil,18/03/2020,51,2,,,213993441,33.5,14103.452
Brazil,19/03/2020,249,3,,,213993441,33.5,14103.452
Brazil,20/03/2020,172,5,,,213993441,33.5,14103.452
Brazil,21/03/2020,228,4,,,213993441,33.5,14103.452
Brazil,22/03/2020,525,10,,,213993441,33.5,14103.452
Brazil,23/03/2020,378,9,,,213993441,33.5,14103.452
Brazil,24/03/2020,323,12,,,213993441,33.5,14103.452
Brazil,25/03/2020,307,13,,,213993441,33.5,14103.452
Brazil,26/03/2020,431,18,,,213993441,33.5,14103.452
Brazil,27/03/2020,432,15,,,213993441,33.5,14103.452
Brazil,28/03/2020,487,19,,,213993441,33.5,14103.452
Brazil,29/03/2020,352,25,,,213993441,33.5,14103.452
Brazil,30/03/2020,323,23,,,213993441,33.5,14103.452
Brazil,31/03/2020,1138,42,,,213993441,33.5,14103.452
Brazil,1/04/2020,1119,39,,,213993441,33.5,14103.452
Brazil,2/04/2020,1208,84,,,213993441,33.5,14103.452
Brazil,3/04/2020,1012,35,,,213993441,33.5,14103.452
Brazil,4/04/2020,1304,86,,,213993441,33.5,14103.452
Brazil,5/04/2020,770,41,,,213993441,33.5,14103.452
Brazil,6/04/2020,1031,78,,,213993441,33.5,14103.452
Brazil,7/04/2020,1873,122,,,213993441,33.5,14103.452
Brazil,8/04/2020,2136,133,,,213993441,33.5,14103.452
Brazil,9/04/2020,1922,131,,,213993441,33.5,14103.452
Brazil,10/04/2020,1546,107,,,213993441,33.5,14103.452
Brazil,11/04/2020,1089,67,,,213993441,33.5,14103.452
Brazil,12/04/2020,1465,99,,,213993441,33.5,14103.452
Brazil,13/04/2020,1238,105,,,213993441,33.5,14103.452
Brazil,14/04/2020,1832,204,,,213993441,33.5,14103.452
Brazil,15/04/2020,3058,204,,,213993441,33.5,14103.452
Brazil,16/04/2020,2105,188,,,213993441,33.5,14103.452
Brazil,17/04/2020,3257,217,,,213993441,33.5,14103.452
Brazil,18/04/2020,2976,213,,,213993441,33.5,14103.452
Brazil,19/04/2020,1996,108,,,213993441,33.5,14103.452
Brazil,20/04/2020,2089,125,,,213993441,33.5,14103.452
Brazil,21/04/2020,2336,154,,,213993441,33.5,14103.452
Brazil,22/04/2020,2678,165,,,213993441,33.5,14103.452
Brazil,23/04/2020,4279,425,,,213993441,33.5,14103.452
Brazil,24/04/2020,4007,373,,,213993441,33.5,14103.452
Brazil,25/04/2020,5281,353,,,213993441,33.5,14103.452
Brazil,26/04/2020,3776,229,,,213993441,33.5,14103.452
Brazil,27/04/2020,4346,317,,,213993441,33.5,14103.452
Brazil,28/04/2020,5789,480,,,213993441,33.5,14103.452
Brazil,29/04/2020,6450,430,,,213993441,33.5,14103.452
Brazil,30/04/2020,7502,493,,,213993441,33.5,14103.452
Brazil,1/05/2020,5015,406,,,213993441,33.5,14103.452
Brazil,2/05/2020,4898,349,,,213993441,33.5,14103.452
Brazil,3/05/2020,4726,290,,,213993441,33.5,14103.452
Brazil,4/05/2020,6794,316,,,213993441,33.5,14103.452
Brazil,5/05/2020,6835,571,,,213993441,33.5,14103.452
Brazil,6/05/2020,11156,650,,,213993441,33.5,14103.452
Brazil,7/05/2020,9162,602,,,213993441,33.5,14103.452
Brazil,8/05/2020,11121,827,,,213993441,33.5,14103.452
Brazil,9/05/2020,9167,639,,,213993441,33.5,14103.452
Brazil,10/05/2020,6638,467,,,213993441,33.5,14103.452
Brazil,11/05/2020,6895,530,,,213993441,33.5,14103.452
Brazil,12/05/2020,8620,808,,,213993441,33.5,14103.452
Brazil,13/05/2020,11923,779,,,213993441,33.5,14103.452
Brazil,14/05/2020,13028,759,,,213993441,33.5,14103.452
Brazil,15/05/2020,17126,963,,,213993441,33.5,14103.452
Brazil,16/05/2020,13220,700,,,213993441,33.5,14103.452
Brazil,17/05/2020,7569,456,,,213993441,33.5,14103.452
Brazil,18/05/2020,14288,735,,,213993441,33.5,14103.452
Brazil,19/05/2020,16517,1130,,,213993441,33.5,14103.452
Brazil,20/05/2020,19694,876,,,213993441,33.5,14103.452
Brazil,21/05/2020,18508,1188,,,213993441,33.5,14103.452
Brazil,22/05/2020,20803,1001,,,213993441,33.5,14103.452
Brazil,23/05/2020,16508,965,,,213993441,33.5,14103.452
Brazil,24/05/2020,15813,653,,,213993441,33.5,14103.452
Brazil,25/05/2020,11687,807,,,213993441,33.5,14103.452
Brazil,26/05/2020,16324,1039,,,213993441,33.5,14103.452
Brazil,27/05/2020,20599,1086,,,213993441,33.5,14103.452
Brazil,28/05/2020,26417,1156,,,213993441,33.5,14103.452
Brazil,29/05/2020,26928,1124,,,213993441,33.5,14103.452
Brazil,30/05/2020,33274,956,,,213993441,33.5,14103.452
Brazil,31/05/2020,16409,480,,,213993441,33.5,14103.452
Brazil,1/06/2020,11598,623,,,213993441,33.5,14103.452
Brazil,2/06/2020,28936,1262,,,213993441,33.5,14103.452
Brazil,3/06/2020,28633,1349,,,213993441,33.5,14103.452
Brazil,4/06/2020,30925,1473,,,213993441,33.5,14103.452
Brazil,5/06/2020,30830,1005,,,213993441,33.5,14103.452
Brazil,6/06/2020,27075,904,,,213993441,33.5,14103.452
Brazil,7/06/2020,18912,525,,,213993441,33.5,14103.452
Brazil,8/06/2020,15654,679,,,213993441,33.5,14103.452
Brazil,9/06/2020,32091,1272,,,213993441,33.5,14103.452
Brazil,10/06/2020,32913,1274,,,213993441,33.5,14103.452
Brazil,11/06/2020,30412,1239,,,213993441,33.5,14103.452
Brazil,12/06/2020,25982,909,,,213993441,33.5,14103.452
Brazil,13/06/2020,21704,892,,,213993441,33.5,14103.452
Brazil,14/06/2020,17110,612,,,213993441,33.5,14103.452
Brazil,15/06/2020,20647,627,,,213993441,33.5,14103.452
Brazil,16/06/2020,34918,1282,,,213993441,33.5,14103.452
Brazil,17/06/2020,32188,1269,,,213993441,33.5,14103.452
Brazil,18/06/2020,22765,1238,,,213993441,33.5,14103.452
Brazil,19/06/2020,54771,1206,,,213993441,33.5,14103.452
Brazil,20/06/2020,34666,1022,,,213993441,33.5,14103.452
Brazil,21/06/2020,15762,615,,,213993441,33.5,14103.452
Brazil,22/06/2020,23129,680,,,213993441,33.5,14103.452
Brazil,23/06/2020,39436,1374,,,213993441,33.5,14103.452
Brazil,24/06/2020,42725,1185,,,213993441,33.5,14103.452
Brazil,25/06/2020,39483,1141,,,213993441,33.5,14103.452
Brazil,26/06/2020,46860,990,,,213993441,33.5,14103.452
Brazil,27/06/2020,38693,1109,,,213993441,33.5,14103.452
Brazil,28/06/2020,30476,552,,,213993441,33.5,14103.452
Brazil,29/06/2020,24052,692,,,213993441,33.5,14103.452
Brazil,30/06/2020,33846,1280,,,213993441,33.5,14103.452
Brazil,1/07/2020,46712,1038,,,213993441,33.5,14103.452
